Config,Method,HV,IGD,Spacing,BestQ,BestFrontQ,ParetoCount,SolutionCount,BestCostNorm,BestDelayNorm
gen_sparse_suburban_10_130,NS-P,0.9662489704576722,0.0440431334999764,0.007049839097341398,0.28136145808633284,0.28136145808633284,40,40,0.022947926544005515,0.04501702574598991
gen_sparse_suburban_10_130,GCP,0.9496842750904054,0.03554554645658995,0.012768715321015027,0.2635527747121566,0.2635527747121566,40,40,0.06650688144048876,0.042918635224448255
gen_sparse_suburban_10_130,GDP,1.0141405784479725,0.00822106863190587,0.011051767554883062,0.2601824922326428,0.2601824922326428,40,40,0.0,0.006157473125805781
gen_sparse_suburban_10_130,PSP,0.9813812238348067,0.022190709813352177,0.01592252535696474,0.26147870550465147,0.26147870550465147,40,40,0.03442219866959543,0.0
