Config,Method,HV,IGD,Spacing,BestQ,BestFrontQ,ParetoCount,SolutionCount,BestCostNorm,BestDelayNorm
gen_clustered_hotspot_10_130,NS-P,0.9481001519736142,0.03253860481377845,0.018615864650173525,0.3039749787812614,0.3039749787812614,40,40,0.04813908073758053,0.0018689446618492629
gen_clustered_hotspot_10_130,GCP,0.8797225772635544,0.07334238455195088,0.010132721431406368,0.33839180487855847,0.33839180487855847,40,40,0.12231427332646531,0.0
gen_clustered_hotspot_10_130,GDP,0.9951187693313587,0.007989575580736678,0.009283914683975717,0.27836416721903207,0.27836416721903207,40,40,0.0,0.026474108114219342
gen_clustered_hotspot_10_130,PSP,0.8852920751208848,0.07123075814877798,0.017334800356379364,0.33478478466633593,0.33478478466633593,40,40,0.06324239692923234,0.054284754970516796
