Config,Scenario,CenterLng,CenterLat,StationRadiusKm,StationWidthKm,StationHeightKm,StationNNMeanKm,StationDensityPerKm2,BBoxWidthKm,BBoxHeightKm,UserNNMeanKm,StationCoverageDensityMean,StationCoverageDensityCV,ServiceEntropy,CLSCost,CLSAdvantagePct
real_review6_large_c40_u130_k10_sparse_r00_c40_u130_k10_s0,sparse,116.0320816,39.99288177,11.83801403780736,10.93366501416982,10.083063656339474,0.5176285194941266,0.090855749916461,13.30466348063522,12.4012797735781,0.5230890245910115,21.8,0.5409344226975388,2.064999468748081,23479.462593004788,26.62938774473914
real_review6_large_c40_u130_k10_clustered_r00_c40_u130_k10_s0,clustered,116.0320816,39.99288177,11.83801403780736,10.93366501416982,10.083063656339474,0.5176285194941266,0.090855749916461,11.55637940518858,11.1548720636398,0.3658474457887558,34.85,0.5343076123506448,1.8742950789197061,7859.988270256739,34.81812544080474
real_review6_large_c40_u130_k10_skewed_r00_c40_u130_k10_s0,skewed,116.0320816,39.99288177,11.83801403780736,10.93366501416982,10.083063656339474,0.5176285194941266,0.090855749916461,12.630133812372115,11.077198108048028,0.3636421545942157,38.25,0.6000768885759548,1.6762799139541187,4924.367080066736,51.543432634056714
