Config,Method,HV,IGD,Spacing,BestQ,BestFrontQ,ParetoCount,SolutionCount,BestCostNorm,BestDelayNorm
5_130,NS-P,0.997555806806065,0.050219537917501285,0.004797296554974912,0.24805861203396756,0.24805861203396756,50,50,0.0247758333076361,0.05287490947053978
5_130,GCP,1.0478238047583854,0.012150848049634604,0.03600115015990104,0.22423338920651414,0.22423338920651414,50,50,0.0,0.020937415563980193
5_130,GDP,1.053664590852558,0.006813394119589145,0.01888812096505742,0.21741310074562914,0.21741310074562914,50,50,0.002194156418407401,0.013555558518106673
5_130,PSP,1.0518056884771052,0.029685961721352478,0.008195443146850863,0.22567070736551154,0.22567070736551154,50,50,0.025359146087660732,0.0
