Config,Method,HV,IGD,Spacing,BestQ,BestFrontQ,ParetoCount,SolutionCount,BestCostNorm,BestDelayNorm
10_100,NS-P,0.9456924214590092,0.05056035980643212,0.005346509934479782,0.29099853063653863,0.29099853063653863,50,50,0.011711221789100624,0.0809424875468678
10_100,GCP,0.967298109639295,0.03525407404937534,0.006825163033535848,0.2912554812579926,0.2912554812579926,50,50,0.0,0.02847611933461788
10_100,GDP,0.9783546790432365,0.02847366300674452,0.010199791630028853,0.2687726990144507,0.2687726990144507,50,50,0.04880006564117917,0.036585321877283104
10_100,PSP,0.9779722156079252,0.033004554685665224,0.00837594533816344,0.2628992592469291,0.2628992592469291,50,50,0.08802243886609178,0.0
10_100,DQN,0.4130146901830505,0.3783380553171317,0.11509370967738256,0.5592324909213776,0.5592324909213776,4,5,0.37279242810823093,0.3201558689332685
