Config,Method,HV,IGD,Spacing,BestQ,BestFrontQ,ParetoCount,SolutionCount,BestCostNorm,BestDelayNorm
gen_uniform_large_10_130,NS-P,0.883470711045915,0.057466683281420294,0.006639850599485623,0.302741925250713,0.302741925250713,40,40,0.13330141907706156,0.06207030370677808
gen_uniform_large_10_130,GCP,1.0000399165922995,0.004328063912849024,0.01037144058150123,0.2957638281357253,0.2957638281357253,40,40,0.0,0.004641448066685813
gen_uniform_large_10_130,GDP,0.9603235639027186,0.02258468487119562,0.009284596516307513,0.30140344355502385,0.30140344355502385,40,40,0.026387196286910563,0.0
gen_uniform_large_10_130,PSP,0.964619883671728,0.01743167537368355,0.009208243947049038,0.2942000950618947,0.2942000950618947,40,40,0.04419092315832969,0.008568063855403565
